zip,eiaid,utility_name,state,service_type,ownership,comm_rate,ind_rate,res_rate
33064,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33920,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33166,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33160,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33327,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33194,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
32828,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
34243,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33170,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
34223,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33019,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
32140,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
32775,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33073,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33435,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33909,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33905,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33016,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33304,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
34114,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
32694,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
34108,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
34240,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
34235,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
32095,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33181,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33026,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33190,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33032,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33062,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33013,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
34110,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33311,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33141,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
32744,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33054,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
34947,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33129,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
32033,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
34286,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33446,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33411,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33125,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
34222,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
32082,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33570,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
32909,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
34228,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33165,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33127,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
34949,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
32091,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
32922,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
32952,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33473,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
34216,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33065,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
32820,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
32953,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
32958,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
34234,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33172,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
32218,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33030,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33319,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33928,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33337,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33444,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33922,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33014,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33028,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33150,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33142,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33328,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33056,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33326,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
32763,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
34104,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33027,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
34221,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33325,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
32086,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33154,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33432,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33169,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
32112,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
34135,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33183,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
32118,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33067,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
32136,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33024,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
32081,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
32950,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
32765,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
34945,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
32935,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
32129,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33912,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
34996,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33196,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33410,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33493,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
34974,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33009,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
32920,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
34293,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
34239,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
34291,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
34205,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33437,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
34997,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
32064,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33408,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33035,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33152,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
32024,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33033,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
34950,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33983,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
34211,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
32056,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
34280,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
34281,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
34284,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
32936,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
32932,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33256,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33257,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33918,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33911,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
33910,6452,Florida Power & Light Co,FL,Bundled,Investor Owned,0.11500688306327073,0.08693789339962489,0.150131531996358
