ID,Plate Type,Primary Customer City,Primary Customer State,Registration Start Date,Registration Expiration Date,Registration Usage,Vehicle Type,Vehicle Weight,Vehicle Year,Vehicle Make,Vehicle Model,Vehicle Body,Primary Color,Vehicle Declared Gross Weight,Fuel Code,Vehicle Recorded GVWR,Vehicle Name,Type,Vehicle Category
8437,Passenger,TRUMBULL,CT,08/17/2021,08/16/2024,Regular,SUV,0,2021,Jeep,Wrangler Unlimited Sahara 4xe,SU,Gray,0,G04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
8486,Passenger,BRANFORD,CT,08/23/2021,08/22/2024,Regular,Truck,4999,2021,Ford,Mustang Mach-e Select,SU,Black,0,E00,5500,Ford Mustang Mach-E,BEV,Light-Duty (Class 1-2)
8496,Passenger,WOODBRIDGE,CT,08/07/2021,08/06/2024,Regular,SUV,0,2021,Hyundai,Kona Limited,EP,Gray,0,E00,0,Hyundai Kona Electric,BEV,Light-Duty (Class 1-2)
8545,Passenger,FAIRFIELD,CT,08/12/2021,08/11/2024,Regular,Passenger,0,2021,Jeep,Wrangler Unlimited Sahara 4xe,SU,Green,0,H04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
8676,Passenger,WATERBURY,CT,08/23/2021,08/22/2024,Regular,Passenger,0,2013,Ford,C-max Premium,4H,Black,0,H04,0,Ford C-Max Energi,PHEV,Light-Duty (Class 1-2)
8793,Passenger,BRANFORD,CT,08/17/2021,08/16/2024,Regular,Van,6300,2021,Chrysler,Pacifica Hybrid Touring L,VN,Gray,0,H06,6300,Chrysler Pacifica,PHEV,Light-Duty (Class 1-2)
8811,Passenger,FAIRFIELD,CT,08/02/2021,08/01/2024,Regular,SUV,5100,2021,BMW,X3 Xdrive30e,SU,Black,0,H04,6300,BMW X3,PHEV,Light-Duty (Class 1-2)
8812,Passenger,WALLINGFORD,CT,08/17/2021,08/16/2024,Regular,Truck,4916,2021,KIA,Niro Ex,4W,Blue,0,E00,4916,Kia Niro EV,BEV,Light-Duty (Class 1-2)
8869,Passenger,OLD GREENWICH,CT,09/01/2021,08/31/2024,Regular,SUV,0,2021,Jeep,Wrangler Unlimited Sahara 4xe,UT,White,0,H04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
8993,Passenger,NEW HARTFORD,CT,09/01/2021,08/31/2024,Regular,Passenger,0,2018,Nissan,Leaf S,4H,Green,3130029,E00,0,Nissan Leaf,BEV,Light-Duty (Class 1-2)
9010,Passenger,SOUTHBURY,CT,08/23/2021,08/22/2024,Regular,Passenger,0,2016,Volkswagen,E-golf Se,4H,Silver,1735489,E00,0,Volkswagen e-Golf,BEV,Light-Duty (Class 1-2)
9056,Passenger,SOUTHBURY,CT,07/26/2021,07/25/2024,Regular,SUV,0,2021,Hyundai,Kona Limited,SU,White,0,E00,0,Hyundai Kona Electric,BEV,Light-Duty (Class 1-2)
9066,Passenger,PRESTON,CT,08/12/2021,08/11/2024,Regular,SUV,0,2021,BMW,X5 Xdrive45e,SU,Gray,0,H06,0,BMW X5,PHEV,Light-Duty (Class 1-2)
9082,Passenger,OLD SAYBROOK,CT,08/07/2021,08/06/2024,Regular,Passenger,0,2021,Toyota,Rav4 Prime Xse,SU,Red,0,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
9168,Passenger,GUILFORD,CT,08/23/2021,08/22/2024,Regular,Passenger,0,2021,Volvo,Xc40 Recharge,SU,White,525587,E00,0,Volvo XC40 Recharge,BEV,Light-Duty (Class 1-2)
9212,Passenger,,,08/23/2021,08/22/2024,Regular,Passenger,0,2019,Hyundai,Ioniq Limited,5D,Gray,0,H04,0,Hyundai Ioniq Plug In,PHEV,Light-Duty (Class 1-2)
9214,Passenger,SOUTHINGTON,CT,08/23/2021,08/22/2024,Regular,SUV,0,2021,Toyota,Rav4 Prime Se,EP,Blue,0,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
9323,Passenger,DANBURY,CT,08/10/2021,08/09/2024,Regular,Passenger,0,2019,BMW,I8,RD,Gray,0,H03,0,BMW i8,PHEV,Light-Duty (Class 1-2)
9385,Passenger,WEST HAVEN,CT,08/07/2021,08/06/2024,Regular,SUV,0,2021,Subaru,Crosstrek Limited,4W,White,0,H04,0,Subaru Crosstrek,PHEV,Light-Duty (Class 1-2)
9511,Passenger,NEW MILFORD,CT,08/24/2021,08/23/2024,Regular,SUV,0,2021,Tesla,Model Y,SU,Black,1500049,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
9535,Passenger,DANBURY,CT,08/09/2021,08/08/2024,Regular,SUV,0,2021,Jeep,Wrangler Unlimited Sahara 4xe,SU,Black,2666459,H04,6200,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
9541,Passenger,WESTPORT,CT,07/26/2021,07/25/2024,Regular,Passenger,0,2021,Tesla,Model 3,4D,Gray,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
9769,Passenger,WATERFORD,CT,07/21/2021,07/20/2024,Regular,Passenger,0,2020,Toyota,Prius Prime Le,SD,Black,0,H04,0,Toyota Prius Prime,PHEV,Light-Duty (Class 1-2)
9802,Passenger,EAST HARTFORD,CT,09/01/2021,08/31/2024,Regular,Passenger,0,2019,Nissan,Leaf S,4H,Gray,4178508,E00,0,Nissan Leaf,BEV,Light-Duty (Class 1-2)
9840,Passenger,NORWALK,CT,07/30/2021,07/29/2024,Regular,SUV,0,2021,Jeep,Wrangler Unlimited Sahara 4xe,SU,Black,0,H04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
9842,Passenger,WATERFORD,CT,07/30/2021,07/29/2024,Regular,Passenger,0,2020,Tesla,Model S,SD,Gray,0,E00,0,Tesla Model S,BEV,Light-Duty (Class 1-2)
9933,Passenger,NEW PRESTON,CT,08/09/2021,08/08/2024,Regular,Passenger,0,2017,Tesla,Model S,4D,Gray,0,E00,0,Tesla Model S,BEV,Light-Duty (Class 1-2)
10061,Passenger,AVON,CT,08/09/2021,08/08/2024,Regular,Passenger,0,2021,Tesla,Model 3,4D,Gray,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
10228,Passenger,WILTON,CT,08/24/2021,08/23/2024,Regular,SUV,0,2021,Tesla,Model Y,SU,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
10233,Passenger,MADISON,CT,08/24/2021,08/23/2024,Regular,Passenger,0,2021,Tesla,Model 3,4D,Blue,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
10296,Passenger,MANSFIELD CENTER,CT,08/18/2021,08/17/2024,Regular,Passenger,0,2021,Polestar,2,4H,Blue,0,E00,0,Polestar 2,BEV,Light-Duty (Class 1-2)
10451,Passenger,MADISON,CT,09/02/2021,09/01/2024,Regular,SUV,0,2021,Toyota,Rav4 Prime Xse,SU,Gray,0,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
10501,Passenger,FAIRFIELD,CT,07/17/2021,07/16/2024,Regular,SUV,0,2021,Toyota,Rav4 Prime Xse,SU,Red,0,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
10698,Passenger,STAMFORD,CT,08/03/2021,08/02/2024,Regular,SUV,0,2018,BMW,X5 Xdr40e,4W,Silver,0,H04,6600,BMW X5,PHEV,Light-Duty (Class 1-2)
10788,Passenger,BETHLEHEM,CT,08/07/2021,08/06/2024,Regular,Passenger,0,2017,Chevrolet,Bolt Ev Lt,4D,Blue,0,E00,0,Chevrolet Bolt EV,BEV,Light-Duty (Class 1-2)
10796,Passenger,FAIRFIELD,CT,07/30/2021,07/29/2024,Regular,SUV,0,2021,Tesla,Model Y,SU,Blue,4087248,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
10831,Passenger,BURLINGTON,CT,08/18/2021,08/17/2024,Regular,Passenger,0,2021,Jeep,Wrangler Unlimited Rubicon 4xe,4W,Gray,0,H04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
10910,Passenger,MANCHESTER,CT,08/09/2021,08/08/2024,Regular,Passenger,0,2017,BMW,I3 Bev,4D,Blue,0,E00,0,BMW i3,BEV,Light-Duty (Class 1-2)
11065,Passenger,FAIRFIELD,CT,07/27/2021,07/26/2024,Regular,Passenger,0,2021,Jeep,Wrangler Unlimited Sahara 4xe,EP,White,0,H04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
11117,Passenger,MIDDLEFIELD,CT,08/10/2021,08/09/2024,Regular,Passenger,0,2021,Honda,Clarity,4D,Silver,2557018,H04,0,Honda Clarity Plug In,PHEV,Light-Duty (Class 1-2)
11305,Passenger,WATERFORD,CT,09/02/2021,09/01/2024,Regular,SUV,0,2021,Volkswagen,Id.4 Pro S,EP,Blue,0,E00,0,Volkswagen ID.4,BEV,Light-Duty (Class 1-2)
11335,Passenger,CANTON,CT,09/05/2023,09/04/2026,Regular,Passenger,0,2022,Nissan,Leaf S,4H,Gray,0,E00,0,Nissan Leaf,BEV,Light-Duty (Class 1-2)
11344,Passenger,HAMPTON,CT,09/13/2023,09/12/2026,Regular,Passenger,0,2023,Hyundai,Ioniq 6 Sel,SD,Black,0,E00,0,Hyundai Ioniq 6,BEV,Light-Duty (Class 1-2)
11348,Passenger,PLAINVILLE,CT,09/13/2023,09/12/2026,Regular,SUV,0,2023,Mercedes-benz,Eqs 580 4matic,SU,Blue,0,E00,0,Mercedes EQS,BEV,Light-Duty (Class 1-2)
11425,Passenger,BRIDGEPORT,CT,09/09/2023,09/08/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,Gray,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
11489,Passenger,EAST HARTFORD,CT,09/20/2023,09/19/2026,Regular,Passenger,0,2018,Tesla,Model 3,4D,Silver,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
11490,Passenger,HARTFORD,CT,09/20/2023,09/19/2026,Regular,Passenger,4400,2015,Ford,C-max Premium Sel,4H,Gray,0,H04,0,Ford C-Max Energi,PHEV,Light-Duty (Class 1-2)
11501,Passenger,COLCHESTER,CT,09/05/2023,09/04/2026,Regular,Passenger,0,2023,Tesla,Model 3,4D,Blue,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
11538,Passenger,WESTPORT,CT,09/29/2023,09/28/2026,Regular,Passenger,0,2024,Volvo,Xc90 Plus,SU,White,0,H04,0,Volvo XC90 Plug-In,PHEV,Light-Duty (Class 1-2)
11551,Passenger,NORWICH,CT,09/13/2023,09/12/2026,Regular,Passenger,0,2012,Tesla,Model S,4H,Black,0,E00,0,Tesla Model S,BEV,Light-Duty (Class 1-2)
11764,Passenger,HAMDEN,CT,07/30/2021,07/29/2024,Regular,SUV,0,2021,Toyota,Rav4 Prime Se,SU,Gray,0,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
11769,Passenger,WESTPORT,CT,07/30/2021,07/29/2024,Regular,Passenger,0,2021,Porsche,Taycan 4s,4D,Black,0,E00,0,Porsche Taycan,BEV,Light-Duty (Class 1-2)
11816,Passenger,NEW HAVEN,CT,07/19/2021,07/18/2024,Regular,SUV,0,2021,Toyota,Rav4 Prime Se,SU,Silver,0,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
11902,Passenger,MIDDLEBURY,CT,08/09/2021,08/08/2024,Regular,SUV,0,2021,Toyota,Rav4 Prime Xse,SU,Silver,0,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
11904,Passenger,GRANBY,CT,08/09/2021,08/08/2024,Regular,Passenger,0,2021,Tesla,Model 3,4D,Gray,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
11920,Passenger,HARTFORD,CT,07/19/2021,07/18/2024,Regular,Passenger,4750,2016,Ford,Fusion Se Phev,4D,Black,0,H04,5500,Ford Fusion Energi,PHEV,Light-Duty (Class 1-2)
11933,Passenger,ELLINGTON,CT,08/18/2021,08/17/2024,Regular,Passenger,0,2022,Toyota,Prius Prime Le,5D,Gray,0,H04,0,Toyota Prius Prime,PHEV,Light-Duty (Class 1-2)
11986,Passenger,WESTON,CT,08/24/2021,08/23/2024,Regular,SUV,0,2021,Toyota,Rav4 Prime Se,4W,White,0,H04,5530,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
12025,Passenger,DARIEN,CT,07/27/2021,07/26/2024,Regular,SUV,0,2021,BMW,X3 Xdrive30e,SU,Gray,0,H04,0,BMW X3,PHEV,Light-Duty (Class 1-2)
12052,Passenger,WOLCOTT,CT,08/10/2021,08/09/2024,Regular,SUV,0,2021,Tesla,Model Y,SU,Red,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
12096,Passenger,SOUTHBURY,CT,07/30/2021,07/29/2024,Regular,Passenger,0,2021,Audi,E-tron Prestige,SU,Beige,0,E00,0,Audi e-Tron,BEV,Light-Duty (Class 1-2)
12134,Passenger,STAMFORD,CT,07/21/2021,07/20/2024,Regular,SUV,0,2021,Jeep,Wrangler Unlimited Sahara 4xe,SU,White,0,H04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
12140,Passenger,WESTPORT,CT,08/19/2021,08/18/2024,Regular,Passenger,0,2021,Jeep,Wrangler Unlimited Sahara 4xe,SU,Red,0,H04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
12142,Passenger,SOUTHPORT,CT,08/19/2021,08/18/2024,Regular,Passenger,0,2021,Jeep,Wrangler Unlimited Sahara 4xe,SU,Gray,0,H04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
12239,Passenger,SOUTH GLASTONBURY,CT,09/02/2021,09/01/2024,Regular,SUV,0,2021,Volvo,Xc40 Recharge,SU,White,0,E00,0,Volvo XC40 Recharge,BEV,Light-Duty (Class 1-2)
12317,Passenger,MARLBOROUGH,CT,07/27/2021,07/26/2024,Regular,Passenger,3900,2020,Toyota,Prius Prime Le,4D,Silver,0,H04,4400,Toyota Prius Prime,PHEV,Light-Duty (Class 1-2)
12443,Passenger,HARWINTON,CT,08/24/2021,08/23/2024,Regular,SUV,0,2021,Toyota,Rav4 Prime Se,SU,Gray,4866844,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
12451,Passenger,DANIELSON,CT,07/19/2021,07/18/2024,Regular,Passenger,4000,2020,Chevrolet,Bolt Ev Premier,5D,Blue,0,E00,4514,Chevrolet Bolt EV,BEV,Light-Duty (Class 1-2)
12468,Passenger,BRIDGEPORT,CT,08/24/2021,08/23/2024,Regular,Passenger,0,2022,Toyota,Prius Prime Le,4D,Gray,0,H04,0,Toyota Prius Prime,PHEV,Light-Duty (Class 1-2)
12483,Passenger,BLOOMFIELD,CT,08/13/2021,08/12/2024,Regular,Passenger,4700,2021,Porsche,Panamera 4s E-hybrid,4H,Black,0,H06,7000,Porsche Panamera S E-Hybrid,PHEV,Light-Duty (Class 1-2)
12698,Passenger,BROOKLYN,CT,08/10/2021,08/09/2024,Regular,Passenger,0,2019,Nissan,Leaf S,4H,Silver,0,E00,0,Nissan Leaf,BEV,Light-Duty (Class 1-2)
12848,Passenger,IVORYTON,CT,08/10/2021,08/09/2024,Regular,Passenger,0,2021,Hyundai,Ioniq Sel,4H,White,0,H04,0,Hyundai Ioniq Plug In,PHEV,Light-Duty (Class 1-2)
12885,Passenger,COS COB,CT,09/02/2021,09/01/2024,Regular,Passenger,0,2021,Toyota,Rav4 Prime Se,4W,White,0,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
12961,Passenger,NEW FAIRFIELD,CT,07/22/2021,07/21/2024,Regular,Passenger,0,2022,Chevrolet,Bolt Euv Premier,4H,White,2725762,E00,0,Chevrolet Bolt EV,BEV,Light-Duty (Class 1-2)
12998,Passenger,BREWER,ME,08/04/2021,08/03/2024,Regular,Passenger,0,2021,Tesla,Model 3,4D,Blue,2409698,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
13012,Passenger,DANBURY,CT,07/27/2021,07/26/2024,Regular,Van,0,2020,Chrysler,Pacifica Hybrid Touring,VN,Gray,0,H06,0,Chrysler Pacifica,PHEV,Light-Duty (Class 1-2)
13069,Passenger,BRISTOL,CT,07/19/2021,07/18/2024,Regular,Passenger,0,2021,Jeep,Wrangler Unlimited Sahara 4xe,4W,Gray,0,H04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
13177,Passenger,NORWALK,CT,07/08/2021,07/07/2024,Regular,SUV,0,2021,Hyundai,Kona Sel,4W,Red,0,E00,0,Hyundai Kona Electric,BEV,Light-Duty (Class 1-2)
13317,Passenger,FAIRFIELD,CT,08/04/2021,08/03/2024,Regular,Passenger,0,2021,Volkswagen,Id.4 Pro,SU,Black,0,E00,0,Volkswagen ID.4,BEV,Light-Duty (Class 1-2)
13458,Passenger,SOUTH WINDSOR,CT,09/03/2021,09/02/2024,Regular,Passenger,0,2016,Tesla,Model S,4H,Gray,0,E00,0,Tesla Model S,BEV,Light-Duty (Class 1-2)
13486,Passenger,NEW PRESTON,CT,09/03/2021,09/02/2024,Regular,SUV,0,2021,Jeep,Wrangler Unlimited Rubicon 4xe,EP,Black,0,H04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
13709,Passenger,BROOKLYN,CT,08/25/2021,08/24/2024,Regular,Passenger,0,2021,Jeep,Wrangler Unlimited Sahara 4xe,UT,Red,0,H04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
13771,Passenger,MYSTIC,CT,08/10/2021,08/09/2024,Regular,Passenger,0,2022,Chevrolet,Bolt Ev 1lt,4H,Black,0,E00,0,Chevrolet Bolt EV,BEV,Light-Duty (Class 1-2)
13798,Passenger,NORWICH,CT,08/04/2021,08/03/2024,Regular,Passenger,0,2020,Hyundai,Ioniq Limited,4H,Gray,0,H04,0,Hyundai Ioniq Plug In,PHEV,Light-Duty (Class 1-2)
13880,Passenger,GLASTONBURY,CT,07/31/2021,07/30/2024,Regular,Passenger,0,2021,Volkswagen,Id.4 Pro S,4H,Blue,0,E00,0,Volkswagen ID.4,BEV,Light-Duty (Class 1-2)
13996,Passenger,NEW HAVEN,CT,07/27/2021,07/26/2024,Regular,SUV,0,2021,Toyota,Rav4 Prime Se,SU,Blue,0,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
13997,Passenger,GROTON,CT,07/27/2021,07/26/2024,Regular,Passenger,0,2018,Honda,Clarity,4D,Gray,0,H04,0,Honda Clarity Plug In,PHEV,Light-Duty (Class 1-2)
14122,Passenger,STAMFORD,CT,08/04/2021,08/03/2024,Regular,Passenger,0,2015,BMW,I3 Bev,4H,Gray,0,E00,0,BMW i3,BEV,Light-Duty (Class 1-2)
14262,Passenger,MONROE,CT,08/10/2021,08/09/2024,Regular,SUV,0,2021,Ford,Mustang Mach-e Select,SU,Silver,0,E00,0,Ford Mustang Mach-E,BEV,Light-Duty (Class 1-2)
14307,Passenger,WINDSOR LOCKS,CT,08/25/2021,08/24/2024,Regular,SUV,0,2021,Hyundai,Kona Ultimate,SU,Black,0,E00,0,Hyundai Kona Electric,BEV,Light-Duty (Class 1-2)
14327,Passenger,WINDSOR LOCKS,CT,08/25/2021,08/24/2024,Regular,SUV,0,2021,Hyundai,Kona Ultimate,EP,Red,0,E00,0,Hyundai Kona Electric,BEV,Light-Duty (Class 1-2)
14468,Passenger,WESTPORT,CT,07/31/2021,07/30/2024,Regular,Passenger,0,2021,Porsche,Panamera 4 E-hybrid,4D,Gray,0,H06,0,Porsche Panamera S E-Hybrid,PHEV,Light-Duty (Class 1-2)
14708,Passenger,BOLTON,CT,08/10/2021,08/09/2024,Regular,SUV,0,2021,Tesla,Model Y,SU,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
14920,Passenger,GREENWICH,CT,08/19/2021,08/18/2024,Regular,Passenger,0,2017,Tesla,Model S,4D,Gray,0,E00,0,Tesla Model S,BEV,Light-Duty (Class 1-2)
14981,Combination,GREENWICH,CT,08/13/2021,08/12/2024,Combination,Van,6300,2020,Chrysler,Pacifica Hybrid Touring,VN,Red,0,H06,6300,Chrysler Pacifica,PHEV,Light-Duty (Class 1-2)
15002,Passenger,MILFORD,CT,07/31/2021,07/30/2024,Regular,SUV,0,2021,Hyundai,Kona Limited,SU,Black,0,E00,0,Hyundai Kona Electric,BEV,Light-Duty (Class 1-2)
15031,Passenger,NORWALK,CT,09/03/2021,09/02/2024,Regular,SUV,0,2021,Jeep,Wrangler Unlimited Sahara 4xe,SU,Black,0,H04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
15057,Passenger,OLD SAYBROOK,CT,09/03/2021,09/02/2024,Regular,SUV,0,2021,Tesla,Model Y,SU,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
15284,Passenger,BRIDGEPORT,CT,08/19/2021,08/18/2024,Regular,SUV,5130,2021,Toyota,Rav4 Prime Xse,SU,Silver,0,H04,5530,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
15802,Passenger,LISBON,CT,08/14/2021,08/13/2024,Regular,Passenger,5500,2021,Porsche,Cayenne Se Hybrid,SU,Gray,0,H06,5500,Porsche Cayenne S E-Hybrid,PHEV,Light-Duty (Class 1-2)
15846,Passenger,GREENWICH,CT,08/11/2021,08/10/2024,Regular,Passenger,0,2021,Volvo,Xc90 T8 Momentum,SU,Gray,0,H04,0,Volvo XC90 Plug In,PHEV,Light-Duty (Class 1-2)
15907,Passenger,GLASTONBURY,CT,07/20/2021,07/19/2024,Regular,SUV,4774,2021,Toyota,Rav4 Prime Xse,SW,Gray,1110566,H04,5530,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
16000,Passenger,WESTPORT,CT,08/11/2021,08/10/2024,Regular,Passenger,0,2018,Tesla,Model 3,4D,Gray,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
16060,Passenger,BRISTOL,CT,07/20/2021,07/19/2024,Regular,SUV,0,2021,Jeep,Wrangler Unlimited Sahara 4xe,EP,Green,0,H04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
16253,Passenger,MILFORD,CT,08/12/2021,08/11/2024,Regular,Passenger,0,2021,Tesla,Model Y,SU,White,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
16292,Passenger,BLOOMFIELD,CT,09/04/2021,09/03/2024,Regular,Passenger,0,2022,Toyota,Prius Prime Le,4H,White,5776374,H04,4255,Toyota Prius Prime,PHEV,Light-Duty (Class 1-2)
16307,Passenger,GLASTONBURY,CT,08/23/2021,08/22/2024,Regular,Passenger,0,2018,Honda,Clarity,4D,Gray,991872,H04,0,Honda Clarity Plug In,PHEV,Light-Duty (Class 1-2)
16320,Passenger,WINDHAM,CT,07/20/2021,07/19/2024,Regular,SUV,0,2021,Toyota,Rav4 Prime Se,SU,Silver,0,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
16342,Passenger,SIMSBURY,CT,07/20/2021,07/19/2024,Regular,Passenger,0,2021,Volkswagen,Id.4 Pro S,4H,Blue,0,E00,0,Volkswagen ID.4,BEV,Light-Duty (Class 1-2)
16432,Passenger,WESTPORT,CT,08/13/2021,08/12/2024,Regular,SUV,0,2021,Ford,Mustang Mach-e Premium,SU,Silver,0,E00,0,Ford Mustang Mach-E,BEV,Light-Duty (Class 1-2)
16474,Passenger,DANBURY,CT,08/11/2021,08/10/2024,Regular,Passenger,0,2017,Toyota,Prius Prime,4D,Gray,0,G04,0,Toyota Prius Prime,PHEV,Light-Duty (Class 1-2)
16491,Passenger,DARIEN,CT,08/23/2021,08/22/2024,Regular,SUV,0,2021,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
16532,Passenger,CHESHIRE,CT,07/20/2021,07/19/2024,Regular,Passenger,3814,2021,Toyota,Prius Prime Le,4H,Gray,0,H04,4255,Toyota Prius Prime,PHEV,Light-Duty (Class 1-2)
16654,Passenger,WATERFORD,CT,07/20/2021,07/19/2024,Regular,Truck,5300,2021,Toyota,Rav4 Prime Xse,EP,Red,0,H04,6500,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
16723,Passenger,PROSPECT,CT,09/04/2021,09/03/2024,Regular,Passenger,0,2021,Toyota,Rav4 Prime Se,EP,Silver,0,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
16752,Passenger,SOUTHPORT,CT,09/04/2021,09/03/2024,Regular,SUV,0,2021,Audi,Q5 E Premium Plus,SU,Black,0,H06,0,Audi Q5 Plug In,PHEV,Light-Duty (Class 1-2)
16762,Passenger,FAIRFIELD,CT,07/28/2021,07/27/2024,Regular,Passenger,0,2021,Tesla,Model S,4D,Red,936718,E00,0,Tesla Model S,BEV,Light-Duty (Class 1-2)
16820,Passenger,WINDSOR LOCKS,CT,08/23/2021,08/22/2024,Regular,SUV,0,2021,Hyundai,Kona Ultimate,EP,Black,0,E00,0,Hyundai Kona Electric,BEV,Light-Duty (Class 1-2)
16823,Passenger,BLOOMFIELD,CT,08/23/2021,08/22/2024,Regular,SUV,0,2018,BMW,X5 Xdr40e,SU,Gray,6324035,H04,0,BMW X5,PHEV,Light-Duty (Class 1-2)
16824,Passenger,WINDSOR LOCKS,CT,08/23/2021,08/22/2024,Regular,SUV,0,2021,Hyundai,Kona Ultimate,SU,Gray,0,E00,0,Hyundai Kona Electric,BEV,Light-Duty (Class 1-2)
16906,Passenger,MONROE,CT,08/17/2021,08/16/2024,Regular,SUV,0,2021,Volvo,Xc90 T8 Momentum,SU,Black,0,H04,0,Volvo XC90 Plug In,PHEV,Light-Duty (Class 1-2)
16953,Passenger,ROXBURY,CT,07/23/2021,07/22/2024,Regular,SUV,0,2018,BMW,X5 Xdr40e,SU,Black,0,H04,0,BMW X5,PHEV,Light-Duty (Class 1-2)
17021,Passenger,HAMDEN,CT,08/14/2021,08/13/2024,Regular,Passenger,0,2021,Toyota,Rav4 Prime Se,SU,Blue,0,H04,0,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
17043,Passenger,ESSEX,CT,09/08/2021,09/07/2024,Regular,Passenger,0,2022,BMW,330xe,4D,Orange,0,H04,0,BMW 3-Series Plug in,PHEV,Light-Duty (Class 1-2)
17099,Passenger,RIDGEFIELD,CT,07/23/2021,07/22/2024,Regular,Passenger,0,2020,Tesla,Model 3,4D,Blue,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
17191,Passenger,DANBURY,CT,08/14/2021,08/13/2024,Regular,SUV,0,2021,Hyundai,Kona Ultimate,SU,Gray,0,E00,0,Hyundai Kona Electric,BEV,Light-Duty (Class 1-2)
17261,Passenger,RIDGEFIELD,CT,09/08/2021,09/07/2024,Regular,SUV,0,2021,Toyota,Rav4 Prime Se,SU,Blue,0,G04,4300,Toyota RAV4 Prime,PHEV,Light-Duty (Class 1-2)
17381,Passenger,AVON,CT,08/11/2021,08/10/2024,Regular,Passenger,0,2021,Tesla,Model Y,SU,Gray,0,E00,0,Tesla Model Y,BEV,Light-Duty (Class 1-2)
17384,Passenger,STAMFORD,CT,08/11/2021,08/10/2024,Regular,Passenger,0,2021,Tesla,Model 3,4D,Gray,0,E00,0,Tesla Model 3,BEV,Light-Duty (Class 1-2)
17523,Passenger,RIDGEFIELD,CT,08/13/2021,08/12/2024,Regular,SUV,0,2021,Jeep,Wrangler Unlimited Sahara 4xe,SU,Yellow,0,H04,0,Jeep Wrangler Plug In,PHEV,Light-Duty (Class 1-2)
